factura,fecha,vendedor,producto_id,cantidad_vendida,precio_unitario,costo_asociado_simulado
FAC-4922,2026-04-05,Vendedor_B,PROD016,5,6.72,7.83
FAC-4923,2026-04-05,Vendedor_B,PROD009,3,9.45,7.11
FAC-4924,2026-04-05,Vendedor_A,PROD023,3,85.22,60.95
FAC-4925,2026-04-05,Vendedor_A,PROD015,8,6.47,4.68
FAC-4926,2026-04-06,Vendedor_A,PROD018,4,33.46,23.4
FAC-4927,2026-04-06,Vendedor_A,PROD023,9,86.99,60.95
FAC-4928,2026-04-06,Vendedor_A,PROD002,1,18.2,19.03
FAC-4929,2026-04-06,Vendedor_A,PROD022,20,66.62,47.53
FAC-4930,2026-04-06,Vendedor_C,PROD011,1,14.32,10.93
FAC-4931,2026-04-06,Vendedor_A,PROD006,4,28.15,20.74
FAC-4932,2026-04-06,Vendedor_C,PROD002,1,18.2,19.03
FAC-4933,2026-04-06,Vendedor_C,PROD023,4,85.39,60.95
FAC-4934,2026-04-06,Vendedor_A,PROD004,2,17.45,12.97
FAC-4935,2026-04-06,Vendedor_A,PROD022,7,62.23,47.53
FAC-4936,2026-04-06,Vendedor_B,PROD020,17,68.6,51.93
FAC-4937,2026-04-06,Vendedor_B,PROD022,18,66.02,47.53
FAC-4938,2026-04-06,Vendedor_B,PROD021,3,65.59,46.17
FAC-4939,2026-04-06,Vendedor_B,PROD010,3,9.07,6.46
FAC-4940,2026-04-06,Vendedor_C,PROD013,23,6.32,4.65
FAC-4941,2026-04-06,Vendedor_B,PROD005,5,36.7,26.33
FAC-4942,2026-04-06,Vendedor_A,PROD012,10,7.08,5.33
FAC-4943,2026-04-06,Vendedor_C,PROD017,5,41.09,28.73
FAC-4944,2026-04-06,Vendedor_C,PROD022,7,63.47,47.53
FAC-4945,2026-04-06,Vendedor_C,PROD014,10,7.35,5.09
FAC-4946,2026-04-06,Vendedor_B,PROD006,1,27.19,20.74
FAC-4947,2026-04-06,Vendedor_C,PROD025,4,107.1,79.48
FAC-4948,2026-04-06,Vendedor_B,PROD005,4,35.64,26.33
FAC-4949,2026-04-06,Vendedor_B,PROD006,3,27.92,20.74
FAC-4950,2026-04-06,Vendedor_A,PROD020,12,68.6,51.93
FAC-4951,2026-04-06,Vendedor_A,PROD023,10,87.5,60.95
FAC-4952,2026-04-06,Vendedor_A,PROD009,2,9.92,7.11
FAC-4953,2026-04-06,Vendedor_A,PROD002,1,18.2,19.03
FAC-4954,2026-04-06,Vendedor_B,PROD019,4,37.84,26.26
FAC-4955,2026-04-06,Vendedor_B,PROD021,11,66.82,46.17
FAC-4956,2026-04-06,Vendedor_A,PROD009,4,9.71,7.11
FAC-4957,2026-04-06,Vendedor_A,PROD024,21,72.78,51.71
FAC-4958,2026-04-06,Vendedor_A,PROD006,1,28.84,20.74
FAC-4959,2026-04-06,Vendedor_B,PROD010,1,8.82,6.46
FAC-4960,2026-04-06,Vendedor_C,PROD004,1,18.76,12.97
FAC-4961,2026-04-06,Vendedor_A,PROD019,2,34.18,26.26
FAC-4962,2026-04-06,Vendedor_A,PROD008,5,12.13,8.98
FAC-4963,2026-04-06,Vendedor_A,PROD016,23,6.72,7.83
FAC-4964,2026-04-07,Vendedor_B,PROD007,3,25.9,26.17
FAC-4965,2026-04-07,Vendedor_C,PROD015,16,6.69,4.68
FAC-4966,2026-04-07,Vendedor_A,PROD023,21,82.41,60.95
FAC-4967,2026-04-07,Vendedor_A,PROD009,2,10.04,7.11
FAC-4968,2026-04-07,Vendedor_A,PROD025,4,106.76,79.48
FAC-4969,2026-04-07,Vendedor_B,PROD019,4,34.87,26.26
FAC-4970,2026-04-07,Vendedor_A,PROD018,2,32.21,23.88
FAC-4971,2026-04-07,Vendedor_B,PROD003,4,18.45,13.69
FAC-4972,2026-04-07,Vendedor_A,PROD013,22,6.67,4.65
FAC-4973,2026-04-07,Vendedor_A,PROD013,21,6.31,4.65
FAC-4974,2026-04-07,Vendedor_B,PROD014,14,7.23,5.09
FAC-4975,2026-04-07,Vendedor_B,PROD024,3,71.6,51.71
FAC-4976,2026-04-07,Vendedor_C,PROD018,2,34.43,23.88
FAC-4977,2026-04-07,Vendedor_A,PROD014,18,6.86,5.09
FAC-4978,2026-04-07,Vendedor_A,PROD023,22,85.88,60.95
FAC-4979,2026-04-07,Vendedor_A,PROD010,1,8.9,6.46
FAC-4980,2026-04-07,Vendedor_B,PROD016,15,6.72,7.83
FAC-4981,2026-04-07,Vendedor_C,PROD004,3,17.91,12.97
FAC-4982,2026-04-07,Vendedor_B,PROD004,5,17.14,12.97
FAC-4983,2026-04-07,Vendedor_A,PROD016,2,6.72,7.83
FAC-4984,2026-04-07,Vendedor_A,PROD024,14,70.58,51.71
FAC-4985,2026-04-07,Vendedor_B,PROD018,1,33.07,23.88
FAC-4986,2026-04-07,Vendedor_A,PROD011,4,15.15,10.93
FAC-4987,2026-04-07,Vendedor_A,PROD010,1,8.45,6.46
FAC-4988,2026-04-07,Vendedor_C,PROD003,5,18.47,13.69
FAC-4989,2026-04-07,Vendedor_B,PROD007,2,25.9,26.17
FAC-4990,2026-04-07,Vendedor_C,PROD017,5,38.14,28.73
FAC-4991,2026-04-07,Vendedor_C,PROD024,7,73.28,51.71
FAC-4992,2026-04-07,Vendedor_A,PROD005,1,35.21,26.33
FAC-4993,2026-04-07,Vendedor_B,PROD009,3,9.97,7.11
FAC-4994,2026-04-07,Vendedor_A,PROD013,17,6.42,4.65
FAC-4995,2026-04-07,Vendedor_C,PROD004,5,17.84,12.97
FAC-4996,2026-04-07,Vendedor_A,PROD021,21,64.48,46.17
FAC-4997,2026-04-07,Vendedor_C,PROD005,2,38.17,26.33
FAC-4998,2026-04-07,Vendedor_C,PROD005,4,35.83,26.33
FAC-4999,2026-04-07,Vendedor_B,PROD004,2,18.6,12.97
FAC-5000,2026-04-07,Vendedor_B,PROD008,2,12.52,8.98
FAC-5001,2026-04-07,Vendedor_B,PROD004,1,18.39,12.97
FAC-5002,2026-04-07,Vendedor_C,PROD008,2,11.99,8.98
FAC-5003,2026-04-07,Vendedor_B,PROD006,2,28.94,20.74
FAC-5004,2026-04-07,Vendedor_A,PROD018,3,33.4,23.88
FAC-5005,2026-04-07,Vendedor_C,PROD012,17,7.45,5.5
FAC-5006,2026-04-07,Vendedor_A,PROD010,2,9.01,6.46
FAC-5007,2026-04-07,Vendedor_B,PROD023,13,82.93,60.95
FAC-5008,2026-04-07,Vendedor_B,PROD013,18,6.55,4.65
FAC-5009,2026-04-08,Vendedor_A,PROD008,4,11.74,8.98
FAC-5010,2026-04-08,Vendedor_A,PROD004,4,18.2,12.97
FAC-5011,2026-04-08,Vendedor_B,PROD025,7,111.6,79.48
FAC-5012,2026-04-08,Vendedor_C,PROD012,15,7.44,5.5
FAC-5013,2026-04-08,Vendedor_A,PROD004,5,16.93,12.97
FAC-5014,2026-04-08,Vendedor_B,PROD002,3,18.2,19.03
FAC-5015,2026-04-08,Vendedor_B,PROD005,5,37.7,26.33
FAC-5016,2026-04-08,Vendedor_A,PROD012,19,7.75,5.5
FAC-5017,2026-04-08,Vendedor_A,PROD021,16,65.36,46.17
FAC-5018,2026-04-08,Vendedor_A,PROD014,16,6.87,5.09
FAC-5019,2026-04-08,Vendedor_A,PROD013,15,6.24,4.65
FAC-5020,2026-04-08,Vendedor_A,PROD001,2,19.6,15.07
FAC-5021,2026-04-08,Vendedor_A,PROD022,4,67.89,47.53
FAC-5022,2026-04-08,Vendedor_C,PROD018,5,33.72,23.88
FAC-5023,2026-04-08,Vendedor_C,PROD018,5,33.11,23.88
FAC-5024,2026-04-08,Vendedor_B,PROD012,8,7.8,5.5
FAC-5025,2026-04-08,Vendedor_A,PROD011,3,14.49,10.93
FAC-5026,2026-04-08,Vendedor_A,PROD008,3,13.01,8.98
FAC-5027,2026-04-08,Vendedor_A,PROD003,5,18.17,13.69
FAC-5028,2026-04-08,Vendedor_A,PROD015,13,6.33,4.68
FAC-5029,2026-04-08,Vendedor_A,PROD016,3,6.72,7.83
FAC-5030,2026-04-08,Vendedor_C,PROD014,8,6.97,5.09
FAC-5031,2026-04-08,Vendedor_A,PROD010,1,8.85,6.46
FAC-5032,2026-04-08,Vendedor_A,PROD004,3,17.97,12.97
FAC-5033,2026-04-08,Vendedor_B,PROD018,1,34.14,23.88
FAC-5034,2026-04-08,Vendedor_A,PROD012,20,7.33,5.5
FAC-5035,2026-04-08,Vendedor_C,PROD022,15,65.34,47.53
FAC-5036,2026-04-08,Vendedor_B,PROD005,1,36.84,26.33
FAC-5037,2026-04-08,Vendedor_C,PROD004,2,17.59,12.97
FAC-5038,2026-04-08,Vendedor_B,PROD008,2,12.17,8.98
FAC-5039,2026-04-08,Vendedor_A,PROD024,5,72.31,51.71
FAC-5040,2026-04-08,Vendedor_B,PROD002,2,18.2,19.03
FAC-5041,2026-04-08,Vendedor_C,PROD002,4,18.2,19.03
FAC-5042,2026-04-08,Vendedor_A,PROD022,5,64.07,47.53
FAC-5043,2026-04-08,Vendedor_A,PROD019,1,34.9,26.26
FAC-5044,2026-04-08,Vendedor_C,PROD002,1,18.2,19.03
FAC-5045,2026-04-09,Vendedor_A,PROD004,2,17.66,12.97
FAC-5046,2026-04-09,Vendedor_C,PROD013,5,6.43,4.65
FAC-5047,2026-04-09,Vendedor_A,PROD019,5,34.37,26.26
FAC-5048,2026-04-09,Vendedor_A,PROD025,11,108.14,79.48
FAC-5049,2026-04-09,Vendedor_A,PROD021,19,63.21,46.17
FAC-5050,2026-04-09,Vendedor_C,PROD011,2,15.52,10.93
FAC-5051,2026-04-09,Vendedor_A,PROD025,20,106.52,79.48
FAC-5052,2026-04-09,Vendedor_B,PROD001,2,19.6,15.37
FAC-5053,2026-04-09,Vendedor_A,PROD011,1,15.38,10.93
FAC-5054,2026-04-09,Vendedor_A,PROD019,5,37.68,26.26
FAC-5055,2026-04-09,Vendedor_B,PROD017,1,40.38,28.73
FAC-5056,2026-04-09,Vendedor_B,PROD023,20,80.53,60.95
FAC-5057,2026-04-09,Vendedor_B,PROD024,15,72.4,53.25
FAC-5058,2026-04-09,Vendedor_A,PROD022,8,64.04,47.53
FAC-5059,2026-04-09,Vendedor_A,PROD017,4,38.33,28.73
FAC-5060,2026-04-09,Vendedor_A,PROD006,3,30.66,21.48
FAC-5061,2026-04-09,Vendedor_B,PROD023,13,87.77,60.95
FAC-5062,2026-04-09,Vendedor_C,PROD008,4,12.32,8.98
FAC-5063,2026-04-09,Vendedor_A,PROD024,21,76.3,53.25
FAC-5064,2026-04-09,Vendedor_A,PROD018,4,34.53,23.88
FAC-5065,2026-04-09,Vendedor_C,PROD002,3,18.2,19.03
FAC-5066,2026-04-09,Vendedor_C,PROD023,13,87.54,60.95
FAC-5067,2026-04-09,Vendedor_A,PROD023,7,80.66,60.95
FAC-5068,2026-04-09,Vendedor_A,PROD011,2,15.2,10.93
FAC-5069,2026-04-09,Vendedor_B,PROD019,1,36.66,26.26
FAC-5070,2026-04-09,Vendedor_A,PROD006,5,29.51,21.48
FAC-5071,2026-04-09,Vendedor_A,PROD021,10,64.76,46.17
FAC-5072,2026-04-09,Vendedor_A,PROD016,20,6.72,7.83
FAC-5073,2026-04-09,Vendedor_A,PROD018,4,31.52,23.88
FAC-5074,2026-04-09,Vendedor_A,PROD001,1,19.6,15.37
FAC-5075,2026-04-09,Vendedor_A,PROD021,10,60.14,46.17
FAC-5076,2026-04-09,Vendedor_C,PROD017,2,38.63,28.73
FAC-5077,2026-04-09,Vendedor_B,PROD007,2,25.9,29.67
FAC-5078,2026-04-09,Vendedor_C,PROD024,16,69.55,53.25
FAC-5079,2026-04-09,Vendedor_A,PROD008,5,11.92,8.98
FAC-5080,2026-04-09,Vendedor_C,PROD016,5,6.72,7.83
FAC-5081,2026-04-09,Vendedor_B,PROD020,17,68.6,53.28
FAC-5082,2026-04-09,Vendedor_A,PROD010,3,8.65,6.46
FAC-5083,2026-04-09,Vendedor_B,PROD013,12,6.38,4.65
FAC-5084,2026-04-09,Vendedor_B,PROD020,3,68.6,53.28
FAC-5085,2026-04-09,Vendedor_B,PROD012,15,7.68,5.5
FAC-5086,2026-04-09,Vendedor_A,PROD024,11,72.82,53.25
FAC-5087,2026-04-09,Vendedor_B,PROD017,4,39.76,28.73
FAC-5088,2026-04-09,Vendedor_A,PROD024,17,72.11,53.25
FAC-5089,2026-04-10,Vendedor_A,PROD011,4,14.57,10.93
FAC-5090,2026-04-10,Vendedor_B,PROD014,13,6.78,5.09
FAC-5091,2026-04-10,Vendedor_A,PROD002,1,18.2,19.03
FAC-5092,2026-04-10,Vendedor_A,PROD005,1,37.63,26.33
FAC-5093,2026-04-10,Vendedor_B,PROD003,2,19.7,13.69
FAC-5094,2026-04-10,Vendedor_C,PROD013,3,6.08,4.65
FAC-5095,2026-04-10,Vendedor_A,PROD011,2,15.35,10.93
FAC-5096,2026-04-10,Vendedor_A,PROD013,17,6.6,4.65
FAC-5097,2026-04-10,Vendedor_C,PROD015,2,6.52,4.75
FAC-5098,2026-04-10,Vendedor_A,PROD017,2,40.64,28.73
FAC-5099,2026-04-10,Vendedor_A,PROD002,1,18.2,19.03
FAC-5100,2026-04-10,Vendedor_A,PROD005,4,35.12,26.33
FAC-5101,2026-04-10,Vendedor_B,PROD011,3,15.38,10.93
FAC-5102,2026-04-10,Vendedor_A,PROD006,1,29.45,21.48
FAC-5103,2026-04-10,Vendedor_A,PROD015,15,6.74,4.75
FAC-5104,2026-04-10,Vendedor_A,PROD015,2,6.73,4.75
FAC-5105,2026-04-10,Vendedor_A,PROD006,4,28.95,21.48
FAC-5106,2026-04-10,Vendedor_A,PROD018,1,34.26,23.88
FAC-5107,2026-04-10,Vendedor_A,PROD021,5,61.56,46.17
FAC-5108,2026-04-10,Vendedor_C,PROD021,17,66.63,46.17
FAC-5109,2026-04-10,Vendedor_A,PROD014,15,6.76,5.09
FAC-5110,2026-04-10,Vendedor_A,PROD019,2,35.12,26.26
FAC-5111,2026-04-10,Vendedor_A,PROD013,16,6.34,4.65
FAC-5112,2026-04-10,Vendedor_A,PROD024,6,76.18,53.25
FAC-5113,2026-04-10,Vendedor_A,PROD013,11,6.5,4.65
FAC-5114,2026-04-10,Vendedor_B,PROD006,4,31.12,21.48
FAC-5115,2026-04-10,Vendedor_A,PROD011,3,14.34,10.93
FAC-5116,2026-04-10,Vendedor_A,PROD006,2,28.68,21.48
FAC-5117,2026-04-10,Vendedor_A,PROD001,2,19.6,15.37
FAC-5118,2026-04-10,Vendedor_C,PROD007,1,25.9,29.67
FAC-5119,2026-04-10,Vendedor_A,PROD023,11,87.81,60.95
FAC-5120,2026-04-10,Vendedor_A,PROD006,5,30.7,21.48
FAC-5121,2026-04-10,Vendedor_B,PROD012,5,7.31,5.5
FAC-5122,2026-04-10,Vendedor_C,PROD018,3,33.8,23.88
FAC-5123,2026-04-10,Vendedor_A,PROD011,4,15.75,10.93
FAC-5124,2026-04-10,Vendedor_C,PROD019,2,34.95,26.26
FAC-5125,2026-04-10,Vendedor_A,PROD024,17,72.06,53.25
FAC-5126,2026-04-10,Vendedor_A,PROD007,1,25.9,29.67
FAC-5127,2026-04-10,Vendedor_B,PROD005,1,37.9,26.33
FAC-5128,2026-04-10,Vendedor_C,PROD010,1,9.21,6.46
FAC-5129,2026-04-10,Vendedor_A,PROD002,4,18.2,19.03
FAC-5130,2026-04-11,Vendedor_B,PROD018,2,31.98,23.88
FAC-5131,2026-04-11,Vendedor_B,PROD002,5,18.2,19.03
FAC-5132,2026-04-11,Vendedor_A,PROD025,13,103.43,79.48
FAC-5133,2026-04-11,Vendedor_A,PROD009,5,9.71,7.36
FAC-5134,2026-04-11,Vendedor_A,PROD016,11,6.72,7.83
FAC-5135,2026-04-11,Vendedor_A,PROD008,3,12.9,8.98
FAC-5136,2026-04-11,Vendedor_A,PROD009,4,10.22,7.36
FAC-5137,2026-04-11,Vendedor_B,PROD004,4,17.81,12.97
FAC-5138,2026-04-11,Vendedor_C,PROD009,5,10.27,7.36
FAC-5139,2026-04-11,Vendedor_A,PROD015,15,6.35,4.75
FAC-5140,2026-04-11,Vendedor_A,PROD003,1,17.87,13.69
FAC-5141,2026-04-11,Vendedor_C,PROD023,18,85.52,60.95
FAC-5142,2026-04-11,Vendedor_B,PROD001,3,19.6,15.37
FAC-5143,2026-04-11,Vendedor_A,PROD025,4,112.32,79.48
FAC-5144,2026-04-11,Vendedor_A,PROD012,8,7.57,5.5
FAC-5145,2026-04-11,Vendedor_C,PROD019,5,37.0,26.26
FAC-5146,2026-04-11,Vendedor_B,PROD016,16,6.72,7.83
FAC-5147,2026-04-11,Vendedor_B,PROD007,3,25.9,29.67
FAC-5148,2026-04-11,Vendedor_B,PROD010,1,8.8,6.46
FAC-5149,2026-04-11,Vendedor_A,PROD001,3,19.6,15.37
FAC-5150,2026-04-11,Vendedor_B,PROD002,3,18.2,19.03
FAC-5151,2026-04-11,Vendedor_A,PROD019,2,35.36,26.26
FAC-5152,2026-04-11,Vendedor_A,PROD024,6,71.25,53.25
FAC-5153,2026-04-11,Vendedor_A,PROD012,9,7.19,5.5
FAC-5154,2026-04-11,Vendedor_B,PROD015,12,6.54,4.75
FAC-5155,2026-04-11,Vendedor_B,PROD013,12,6.09,4.65
FAC-5156,2026-04-11,Vendedor_A,PROD008,4,12.96,8.98
FAC-5157,2026-04-11,Vendedor_A,PROD006,5,30.03,21.48
FAC-5158,2026-04-11,Vendedor_B,PROD010,1,9.29,6.46
FAC-5159,2026-04-11,Vendedor_A,PROD010,5,8.42,6.46
FAC-5160,2026-04-11,Vendedor_B,PROD017,4,40.29,28.73
FAC-5161,2026-04-11,Vendedor_B,PROD002,3,18.2,19.03
FAC-5162,2026-04-11,Vendedor_A,PROD023,19,82.63,60.95
FAC-5163,2026-04-11,Vendedor_A,PROD015,19,6.29,4.75
FAC-5164,2026-04-11,Vendedor_B,PROD005,2,37.07,26.33
FAC-5165,2026-04-11,Vendedor_B,PROD008,3,12.38,8.98
FAC-5166,2026-04-11,Vendedor_B,PROD008,3,11.74,8.98
FAC-5167,2026-04-11,Vendedor_A,PROD022,18,65.09,48.95
FAC-5168,2026-04-11,Vendedor_B,PROD003,1,18.87,13.69
FAC-5169,2026-04-11,Vendedor_A,PROD021,17,66.43,46.17
FAC-5170,2026-04-11,Vendedor_A,PROD022,19,63.99,48.95
FAC-5171,2026-04-11,Vendedor_C,PROD010,5,8.8,6.46
FAC-5172,2026-04-11,Vendedor_B,PROD012,17,7.84,5.5
FAC-5173,2026-04-11,Vendedor_C,PROD025,20,71.53,79.48
FAC-5174,2026-04-11,Vendedor_B,PROD008,1,12.59,8.98
FAC-5175,2026-04-11,Vendedor_A,PROD018,2,33.84,23.88
FAC-5176,2026-04-11,Vendedor_B,PROD011,2,14.79,10.93
FAC-5177,2026-04-12,Vendedor_A,PROD013,8,6.1,4.65
FAC-5178,2026-04-12,Vendedor_C,PROD020,12,68.6,53.28
FAC-5179,2026-04-12,Vendedor_A,PROD019,5,34.48,26.26
FAC-5180,2026-04-12,Vendedor_A,PROD008,5,12.63,8.98
FAC-5181,2026-04-12,Vendedor_A,PROD009,3,10.28,7.36
FAC-5182,2026-04-12,Vendedor_B,PROD001,2,19.6,15.37
FAC-5183,2026-04-12,Vendedor_A,PROD008,2,12.46,8.98
FAC-5184,2026-04-12,Vendedor_B,PROD004,5,18.13,12.97
FAC-5185,2026-04-12,Vendedor_C,PROD005,2,34.34,26.33
FAC-5186,2026-04-12,Vendedor_B,PROD004,2,18.34,12.97
FAC-5187,2026-04-12,Vendedor_A,PROD022,15,68.1,48.95
FAC-5188,2026-04-12,Vendedor_A,PROD010,2,8.78,6.46
FAC-5189,2026-04-12,Vendedor_A,PROD023,16,82.7,60.95
FAC-5190,2026-04-12,Vendedor_A,PROD008,3,11.83,8.98
FAC-5191,2026-04-12,Vendedor_A,PROD021,5,64.13,46.17
FAC-5192,2026-04-12,Vendedor_A,PROD021,6,65.99,46.17
FAC-5193,2026-04-12,Vendedor_A,PROD018,4,32.83,23.88
FAC-5194,2026-04-12,Vendedor_A,PROD022,19,67.33,48.95
FAC-5195,2026-04-12,Vendedor_A,PROD023,23,81.08,60.95
FAC-5196,2026-04-12,Vendedor_B,PROD023,4,84.69,60.95
FAC-5197,2026-04-12,Vendedor_C,PROD018,1,34.02,23.88
FAC-5198,2026-04-12,Vendedor_A,PROD006,3,29.01,21.48
FAC-5199,2026-04-12,Vendedor_C,PROD007,2,25.9,29.67
FAC-5200,2026-04-12,Vendedor_C,PROD002,5,18.2,19.03
FAC-5201,2026-04-12,Vendedor_A,PROD005,4,35.61,26.33
FAC-5202,2026-04-12,Vendedor_A,PROD010,3,9.04,6.46
FAC-5203,2026-04-12,Vendedor_A,PROD001,5,19.6,15.37
FAC-5204,2026-04-12,Vendedor_A,PROD025,17,104.25,79.48
FAC-5205,2026-04-12,Vendedor_B,PROD001,4,19.6,15.37
FAC-5206,2026-04-12,Vendedor_B,PROD005,5,35.84,26.33
FAC-5207,2026-04-12,Vendedor_A,PROD001,5,19.6,15.37
FAC-5208,2026-04-12,Vendedor_C,PROD025,5,113.26,79.48
FAC-5209,2026-04-12,Vendedor_B,PROD013,6,6.12,4.65
FAC-5210,2026-04-12,Vendedor_A,PROD015,14,6.64,4.75
FAC-5211,2026-04-12,Vendedor_B,PROD001,5,19.6,15.37
FAC-5212,2026-04-12,Vendedor_C,PROD014,18,6.99,5.09
FAC-5213,2026-04-12,Vendedor_B,PROD024,19,77.09,53.25
FAC-5214,2026-04-12,Vendedor_B,PROD019,3,36.0,26.26
FAC-5215,2026-04-12,Vendedor_A,PROD018,1,34.5,23.88
FAC-5216,2026-04-12,Vendedor_A,PROD022,3,67.51,48.95
FAC-5217,2026-04-12,Vendedor_A,PROD015,16,6.84,4.75
FAC-5218,2026-04-12,Vendedor_B,PROD020,4,68.6,53.28
FAC-5219,2026-04-12,Vendedor_A,PROD020,21,68.6,53.28
FAC-5220,2026-04-12,Vendedor_A,PROD008,3,12.52,8.98
FAC-5221,2026-04-12,Vendedor_B,PROD010,5,8.64,6.46
FAC-5222,2026-04-12,Vendedor_A,PROD004,5,17.07,12.97
FAC-5223,2026-04-12,Vendedor_A,PROD024,9,73.63,53.25
FAC-5224,2026-04-12,Vendedor_B,PROD012,14,7.55,5.5
FAC-5225,2026-04-13,Vendedor_A,PROD001,2,19.6,15.37
FAC-5226,2026-04-13,Vendedor_C,PROD014,13,6.9,5.09
FAC-5227,2026-04-13,Vendedor_A,PROD016,5,6.72,7.83
FAC-5228,2026-04-13,Vendedor_A,PROD006,2,27.97,21.48
FAC-5229,2026-04-13,Vendedor_A,PROD011,3,14.51,10.93
FAC-5230,2026-04-13,Vendedor_B,PROD021,18,61.32,46.17
FAC-5231,2026-04-13,Vendedor_A,PROD022,12,66.01,48.95
FAC-5232,2026-04-13,Vendedor_B,PROD006,3,28.03,21.48
FAC-5233,2026-04-13,Vendedor_A,PROD005,4,36.26,26.33
FAC-5234,2026-04-13,Vendedor_A,PROD008,5,12.02,8.98
FAC-5235,2026-04-13,Vendedor_A,PROD013,18,6.24,4.65
FAC-5236,2026-04-13,Vendedor_A,PROD014,14,6.95,5.09
FAC-5237,2026-04-13,Vendedor_A,PROD022,23,65.95,48.95
FAC-5238,2026-04-13,Vendedor_A,PROD024,19,73.76,53.25
FAC-5239,2026-04-13,Vendedor_A,PROD006,3,29.66,21.48
FAC-5240,2026-04-13,Vendedor_B,PROD006,5,29.97,21.48
FAC-5241,2026-04-13,Vendedor_A,PROD015,20,6.28,4.75
FAC-5242,2026-04-13,Vendedor_A,PROD025,5,106.28,79.48
FAC-5243,2026-04-13,Vendedor_C,PROD010,3,9.2,6.46
FAC-5244,2026-04-13,Vendedor_C,PROD002,3,18.2,19.03
FAC-5245,2026-04-13,Vendedor_A,PROD017,2,37.81,28.73
FAC-5246,2026-04-13,Vendedor_A,PROD019,3,34.41,26.26
FAC-5247,2026-04-13,Vendedor_A,PROD001,2,19.6,15.37
FAC-5248,2026-04-13,Vendedor_A,PROD005,4,34.9,26.33
FAC-5249,2026-04-13,Vendedor_B,PROD004,1,18.65,12.97
FAC-5250,2026-04-13,Vendedor_A,PROD012,22,7.33,5.5
FAC-5251,2026-04-13,Vendedor_C,PROD024,5,69.54,53.25
FAC-5252,2026-04-13,Vendedor_A,PROD011,2,15.81,10.93
FAC-5253,2026-04-13,Vendedor_A,PROD007,3,25.9,29.67
FAC-5254,2026-04-13,Vendedor_A,PROD024,18,76.97,53.25
FAC-5255,2026-04-13,Vendedor_A,PROD007,2,25.9,29.67
FAC-5256,2026-04-13,Vendedor_A,PROD004,3,18.44,12.97
FAC-5257,2026-04-13,Vendedor_B,PROD012,15,7.28,5.5
FAC-5258,2026-04-13,Vendedor_A,PROD013,18,6.44,4.65
FAC-5259,2026-04-13,Vendedor_C,PROD012,15,7.78,5.5
FAC-5260,2026-04-13,Vendedor_A,PROD012,20,7.36,5.5
FAC-5261,2026-04-13,Vendedor_A,PROD013,12,6.06,4.65
FAC-5262,2026-04-13,Vendedor_C,PROD006,3,30.76,21.48
FAC-5263,2026-04-13,Vendedor_A,PROD006,1,28.18,21.48
FAC-5264,2026-04-13,Vendedor_B,PROD011,4,15.01,10.93
FAC-5265,2026-04-13,Vendedor_B,PROD017,1,41.58,28.73
FAC-5266,2026-04-13,Vendedor_A,PROD019,1,36.18,26.26
FAC-5267,2026-04-14,Vendedor_B,PROD006,3,28.96,21.48
FAC-5268,2026-04-14,Vendedor_C,PROD005,3,37.76,26.33
FAC-5269,2026-04-14,Vendedor_A,PROD010,5,9.31,6.46
FAC-5270,2026-04-14,Vendedor_C,PROD007,4,25.9,29.67
FAC-5271,2026-04-14,Vendedor_C,PROD016,10,6.72,7.83
FAC-5272,2026-04-14,Vendedor_A,PROD003,5,17.99,13.69
FAC-5273,2026-04-14,Vendedor_B,PROD019,4,34.83,26.26
FAC-5274,2026-04-14,Vendedor_A,PROD003,4,19.55,13.69
FAC-5275,2026-04-14,Vendedor_A,PROD019,4,35.32,26.26
FAC-5276,2026-04-14,Vendedor_A,PROD010,3,8.54,6.46
FAC-5277,2026-04-14,Vendedor_A,PROD004,3,18.26,12.97
FAC-5278,2026-04-14,Vendedor_A,PROD011,1,15.58,10.93
FAC-5279,2026-04-14,Vendedor_B,PROD025,13,107.92,79.48
FAC-5280,2026-04-14,Vendedor_B,PROD007,4,25.9,29.67
FAC-5281,2026-04-14,Vendedor_B,PROD023,12,83.86,60.95
FAC-5282,2026-04-14,Vendedor_A,PROD024,21,71.2,53.25
FAC-5283,2026-04-14,Vendedor_A,PROD019,2,34.25,26.26
FAC-5284,2026-04-14,Vendedor_B,PROD002,1,18.2,19.03
FAC-5285,2026-04-14,Vendedor_A,PROD013,4,6.59,4.65
FAC-5286,2026-04-14,Vendedor_A,PROD023,2,79.35,60.95
FAC-5287,2026-04-14,Vendedor_A,PROD014,2,6.67,5.09
FAC-5288,2026-04-14,Vendedor_B,PROD005,5,36.98,26.33
FAC-5289,2026-04-14,Vendedor_A,PROD019,2,36.7,26.26
FAC-5290,2026-04-14,Vendedor_C,PROD015,12,6.53,4.75
FAC-5291,2026-04-14,Vendedor_C,PROD008,4,12.53,8.98
FAC-5292,2026-04-14,Vendedor_B,PROD009,3,10.0,7.36
FAC-5293,2026-04-14,Vendedor_C,PROD020,21,68.6,53.28
FAC-5294,2026-04-14,Vendedor_A,PROD010,5,8.48,6.46
FAC-5295,2026-04-14,Vendedor_A,PROD002,3,18.2,19.03
FAC-5296,2026-04-14,Vendedor_A,PROD017,2,39.12,28.73
FAC-5297,2026-04-14,Vendedor_A,PROD018,1,31.52,23.88
FAC-5298,2026-04-14,Vendedor_A,PROD001,1,19.6,15.37
